P0001032,P0000678,1.00498293885067
P0001032,1405988,1
P0001032,P0000477,0.0833559009911715
P0001033,P0000686,0.0551643828196934
P0001033,P0000677,1.04999187564318
P0001033,P0000679,1.00498293885067
P0001033,P0000477,0.0833559009911715
P0001033,1405988,1
P0001035,0213012,0.0005
P0001035,0228086,0.003
P0001035,P0002536,0.02
P0001035,0237349,0.3
P0001035,0209627,0.03
P0001035,0236164,0.03
P0001035,0236164,0.005
P0001035,0227597,0.02
P0001035,0214820,0.01
P0001035,0206253,0.0003
P0001035,0219439,0.006
P0001035,0227565,0.004
P0001035,0223043,0.002
P0001035,0214243,0.002
P0001035,0209458,0.003
P0001036,0226401,0.002
P0001036,0213012,0.0005
P0001036,0209886,0.00000032
P0001036,0209966,0.00000675
P0001036,0214820,0.02
P0001036,0237349,0.3
P0001036,0227597,0.02
P0001036,0209627,0.03
P0001036,0219439,0.0009
P0001036,0221316,0.01
P0001036,0201240,0.01
P0001036,0236164,0.025
P0001036,0214337,0.002
P0001036,0228389,0.005
P0001036,0217614,0.03
P0001036,0108116,0.05
P0001037,0220908,0.002
P0001037,0201313,0.00075
P0001037,0228086,0.0007
P0001037,0237349,0.35
P0001037,0226307,0.07
P0001037,0209627,0.05
P0001037,0215135,0.005
P0001037,0228389,0.015
P0001037,0223307,0.02
P0001037,0214807,0.001
P0001037,0214803,0.001
P0001037,0207291,0.003
P0001037,0237642,0.01
P0001037,P0000706,0.02
P0001037,0200360,0.0009
P0001037,0236164,0.05
P0001037,0214287,0.01
P0001042,0226402,0.005
P0001042,0226405,0.003
P0001042,0108077,0.05
P0001042,0108037,0.025
P0001042,0226406,0.01
P0001042,0226408,0.005
P0001042,0240703,0.055
P0001042,0108022,0.06
P0001042,0226407,0.06
P0001042,0108009,0.05
P0001042,0226409,0.005
P0001042,0226401,0.003
P0001042,0226400,0.003
P0001042,0226404,0.0007
P0001042,0108051,0.005
P0001042,0108060,0.002
P0001046,0123077,0.001
P0001046,0200371,0.02
P0001046,0206253,0.0003
P0001046,0207117,0.02
P0001046,0209458,0.003
P0001046,0209627,0.04
P0001046,0213012,0.0005
P0001046,0213503,0.001
P0001046,0214296,0.0015
P0001046,0214820,0.01
P0001046,0219439,0.01
P0001046,0220921,0.002
P0001046,0223043,0.006
P0001046,0226307,0.07
P0001046,0226342,0.01
P0001046,0227565,0.004
P0001046,0227597,0.02
P0001046,0228086,0.03
P0001046,0228389,0.005
P0001046,0228394,0.001
P0001046,0108116,0.03
P0001046,0235021,0.0009
P0001046,0236164,0.03
P0001046,0237349,0.33
P0001048,0108046,0.002
P0001048,0108044,0.001
P0001048,0108041,0.001
P0001048,0108006,0.001
P0001048,0108049,0.0005
P0001048,0213014,0.005
P0001048,0108019,0.003
P0001048,0108058,0.001
P0001048,0108010,0.085
P0001048,0108057,0.03
P0001048,0108117,0.04
P0001048,0108042,0.018
P0001048,0108020,0.03
P0001048,0108038,0.005
P0001048,0108029,0.001
P0001048,0108032,0.02
P0001048,0108033,0.02
P0001048,0226402,0.0035
P0001048,0108040,0.0025
P0001048,0108008,0.001
P0001048,0108015,0.002
P0001048,0108077,0.005
P0001048,0226404,0.002
P0001048,0226410,0.005
P0001057,0213014,0.05
P0001057,0209458,0.035
P0001057,P0000858,0.01
P0001057,0108077,0.09
P0001057,0227532,0.001
P0001057,P0000711,0.0055
P0001057,P0000720,0.003
P0001057,0226342,0.005
P0001057,0200371,0.02
P0001057,0108118,0.015
P0001057,P0000748,0.4
P0001057,0108055,0.005
P0001057,P0000771,0.04
P0001057,0223043,0.005
P0001060,0108014,0.001
P0001060,0237427,0.013
P0001060,0226402,0.003
P0001060,0108055,0.001
P0001060,0108107,0.0006
P0001060,0108108,0.05
P0001060,0108100,0.07
P0001060,0108088,0.005
P0001060,0200371,0.001
P0001060,0226404,0.02
P0001060,0226410,0.005
P0001061,0108085,0.02
P0001061,0108102,0.15
P0001061,0108089,0.06
P0001061,0108099,0.01
P0001061,0108118,0.01
P0001061,0108077,0.1
P0001061,0108095,0.07
P0001061,0108100,0.0526
P0001061,0108105,0.004
P0001061,0226404,0.01
P0001062,0200371,0.02
P0001062,0206253,0.0005
P0001062,0209458,0.003
P0001062,0209627,0.05
P0001062,0210347,0.05
P0001062,0213012,0.0005
P0001062,0213503,0.02
P0001062,0214820,0.01
P0001062,0219439,0.004
P0001062,0223043,0.025
P0001062,0226307,0.06
P0001062,0226342,0.005
P0001062,0227532,0.001
P0001062,0227565,0.004
P0001062,0227597,0.02
P0001062,0228086,0.003
P0001062,0228389,0.03
P0001062,0235021,0.0003
P0001062,0108118,0.0125
P0001062,0236164,0.05
P0001062,0237349,0.35
P0001069,0207291,0.005
P0001069,0237349,0.2
P0001069,0217511,0.08
P0001069,0219552,0.01
P0001069,0209627,0.04
P0001069,0217509,0.02
P0001069,0215135,0.005
P0001069,0214276,0.0005
P0001069,0217507,0.01
P0001069,0235823,0.02
P0001069,0228368,0.02
P0001069,0209458,0.05
P0001069,0200360,0.0006
P0001070,0123077,0.002
P0001070,0206253,0.0003
P0001070,0209458,0.003
P0001070,0209627,0.05
P0001070,0213012,0.0005
P0001070,0214296,0.002
P0001070,0214820,0.02
P0001070,0223043,0.003
P0001070,0226307,0.07
P0001070,0227565,0.004
P0001070,0227597,0.02
P0001070,0228086,0.005
P0001070,0228389,0.03
P0001070,0108116,0.03
P0001070,0235021,0.001
P0001070,0235823,0.005
P0001070,0236164,0.03
P0001070,0237349,0.35
P0001089,0108082,0.00202040610162643
P0001089,P0000458,0.00101020305081321
P0001089,0237366,0.000101020305081321
P0001089,P0000461,0.0968784725729872
P0001089,P0000550,0.00101020305081321
P0001089,P0000479,1.01000101020305
P0001089,1405989,1
P0001089,P0000313,0.0841499141327407
P0001089,P0001370,0.000909182745731892
P0001091,0237361,0.0879509834858525
P0001091,0237371,0.000184074892184706
P0001091,0237367,1.84074892184706E-05
P0001091,0108085,3.68149784369412E-05
P0001091,0240703,0.000901966971705059
P0001091,P0000459,0.00092037446092353
P0001091,0226409,0.000092037446092353
P0001091,P0000550,0.00092037446092353
P0001091,0237360,0.000092037446092353
P0001091,P0000570,0.00092037446092353
P0001091,1014703,0.00105185652676975
P0001091,P0000927,1.02040601661933
P0001091,P0000313,0.0849900073629957
P0001091,P0001039,1.02040601661933
P0001092,0237361,0.0185270396029366
P0001092,0237371,3.87757212284148E-05
P0001092,0237367,3.87757212284149E-06
P0001092,0108085,7.75514424568297E-06
P0001092,0240703,0.000190001034019233
P0001092,P0000459,0.000193878606142074
P0001092,0226409,1.93878606142074E-05
P0001092,P0000550,0.000193878606142074
P0001092,0237360,1.93878606142074E-05
P0001092,P0000570,0.000193878606142074
P0001092,P0000955,0.0204218798469652
P0001092,P0000898,0.000517009616378865
P0001109,0226402,0.005
P0001109,0226405,0.003
P0001109,0108077,0.05
P0001109,0108037,0.025
P0001109,0226406,0.01
P0001109,0226408,0.005
P0001109,0240703,0.055
P0001109,0108022,0.06
P0001109,0226407,0.06
P0001109,0108009,0.05
P0001109,0226409,0.005
P0001109,0226401,0.003
P0001109,0226400,0.003
P0001109,0226404,0.0007
P0001109,0108051,0.005
P0001162,1611661,0.00999873239274314
P0001162,P0000684,0.00391229694276177
P0001162,P0000680,0.00135979687554017
P0001163,P0000686,0.00391229694276177
P0001163,P0000681,0.00135979687554017
P0001163,1611661,0.00999873239274314
P0001239,0213014,0.05
P0001239,0209458,0.035
P0001239,P0000858,0.01
P0001239,0108077,0.09
P0001239,0227532,0.001
P0001239,P0000711,0.0055
P0001239,P0000720,0.003
P0001239,0226342,0.005
P0001239,0200371,0.02
P0001239,0108118,0.015
P0001239,P0000748,0.4
P0001239,0108055,0.005
P0001239,P0000771,0.04
P0001239,0223043,0.005
P0001375,0108077,0.15
P0001375,P0001249,0.08
P0001375,0108016,0.02
P0001375,P0001242,0.03
P0001375,0108085,0.05
P0001375,P0001245,0.005
P0001375,P0001241,0.05
P0001375,P0001248,0.005
P0001375,P0001244,0.003
P0001375,P0001246,0.004
P0001375,P0001247,0.005
P0001375,P0001243,0.00025
P0001382,P0001121,0.001
P0001382,0108042,0.025
P0001382,0237393,0.0005
P0001382,P0001122,0.001
P0001382,P0001125,0.01
P0001382,0237388,0.02
P0001382,0226364,0.0015
P0001382,P0001124,0.005
P0001382,P0001126,0.01
P0001382,0108032,0.06
P0001382,0108015,0.0005
P0001382,P0001123,0.03
P0001382,P0001137,0.004
P0001382,0226404,0.0005
P0001382,P0001127,0.016
P0001382,0226373,0.004
P0001382,P0001129,0.0015
P0001382,0226402,0.005
P0001382,P0001130,0.004
P0001382,P0001131,0.005
P0001382,P0001132,0.025
P0001382,P0001133,0.04
P0001382,P0001171,0.02
P0001382,P0001172,0.002
P0001382,P0001128,0.015
P0001382,0237386,0.054
P0001382,0108057,0.03
P0001382,0237403,0.038
P0001382,0108010,0.055
P0001382,0226409,0.001
P0001387,0200371,0.02
P0001387,0206253,0.0005
P0001387,0209458,0.003
P0001387,0209627,0.05
P0001387,0210347,0.05
P0001387,0213012,0.0005
P0001387,P0000858,0.01
P0001387,0219439,0.004
P0001387,0223043,0.025
P0001387,0226307,0.06
P0001387,0226342,0.005
P0001387,0227532,0.001
P0001387,0227565,0.004
P0001387,0227597,0.02
P0001387,0228086,0.003
P0001387,0228389,0.03
P0001387,0235021,0.0003
P0001387,0108118,0.015
P0001387,0236164,0.05
P0001387,0237349,0.35
P0001388,P0001121,0.001
P0001388,0108042,0.025
P0001388,0237393,0.0005
P0001388,P0001122,0.001
P0001388,P0001125,0.01
P0001388,0237388,0.02
P0001388,0226364,0.0015
P0001388,P0001124,0.005
P0001388,P0001126,0.01
P0001388,0108032,0.06
P0001388,0108015,0.0005
P0001388,P0001123,0.03
P0001388,P0001137,0.004
P0001388,0226404,0.0005
P0001388,P0001127,0.016
P0001388,0226373,0.004
P0001388,P0001129,0.0015
P0001388,0226402,0.005
P0001388,P0001130,0.004
P0001388,P0001131,0.005
P0001388,P0001132,0.025
P0001388,P0001133,0.04
P0001388,P0001171,0.02
P0001388,P0001172,0.002
P0001388,P0001128,0.015
P0001388,0237386,0.054
P0001388,0108057,0.03
P0001388,0237403,0.038
P0001388,0108010,0.055
P0001388,0226409,0.001
P0001390,0226373,0.01
P0001390,P0000858,0.01
P0001390,P0001750,0.03
P0001390,0108035,0.005
P0001390,P0001313,0.01
P0001390,P0001314,0.014
P0001390,0108014,0.0005
P0001390,0213012,0.002
P0001390,0108107,0.0004
P0001390,0219439,0.01
P0001411,P0000998,0.00381465615113304
P0001411,P0001355,0.00135859281573092
P0001411,1611661,0.00999833487231498
P0001412,P0001345,1.04999169573161
P0001412,P0001351,1.00498256103637
P0001412,1405988,1
P0001412,P0002010,0.0833194928860101
P0001412,P0000998,0.0558046836073742
P0001413,P0000999,0.00376583106063436
P0001413,P0001356,0.00135988343856241
P0001413,1611661,0.0100011207830538
P0001415,P0001346,0.99547289189484
P0001415,P0001352,1.00501799934548
P0001415,1405988,1
P0001415,P0002010,0.0833424239118578
P0001415,P0000999,0.0549798189156758
P0001417,1611661,0.0100016492276117
P0001417,P0000471,0.00135969654211944
P0001417,P0001002,0.00373275182789394
P0001418,P0000477,0.0833511434067108
P0001418,1405988,1
P0001418,P0001401,1.05001068604403
P0001418,P0001402,1.00502244069246
P0001418,P0001002,0.0544186792049583
P0001419,P0001000,0.00373905269912867
P0001419,P0001357,0.00135763223004077
P0001419,1611661,0.0100004822190981
P0001420,P0001347,1.04998106777736
P0001420,P0001353,1.00497646995186
P0001420,1405988,1
P0001420,P0000477,0.0833558716936225
P0001420,P0001000,0.0545248012116622
P0001421,P0001001,0.00382410628587471
P0001421,P0001358,0.00135816473248328
P0001421,1611661,0.0100003414380612
P0001422,P0001349,1.05002498473155
P0001422,P0001354,1.00499694631059
P0001422,1405988,1
P0001422,P0000477,0.0833379601354728
P0001422,P0001001,0.0559657986785853
P0001423,P0000759,0.0109955952843633
P0001423,P0001323,0.00167336010709505
P0001423,1611661,0.00999697715593557
P0001425,P0001321,1.01013645224172
P0001425,P0001326,1.01013645224172
P0001425,P0000759,0.392982456140351
P0001425,P0001316,0.0834307992202729
P0001426,P0000759,0.215327695560254
P0001426,P0001318,1.05010570824524
P0001426,P0001317,0.0625792811839323
P0001427,P0000758,0.0110586319218241
P0001427,P0001322,0.00167209554831705
P0001427,1611661,0.01
P0001428,P0000758,0.216609953211399
P0001428,P0001319,1.04997873245427
P0001428,P0001317,0.0625265844321565
P0001430,P0000758,0.434328358208955
P0001430,P0001320,1.00511727078891
P0001430,P0001324,1.00511727078891
P0001430,P0001316,0.0831556503198294
P0001431,P0001332,1.00499223801919
P0001431,1038261,1.00499223801919
P0001431,1611661,0.00999564435609064
P0001431,P0001390,0.0114921989300752
P0001431,P0001676,1
P0001432,P0001333,1.00498410863912
P0001432,1036104,1.00498410863912
P0001432,1617534,0.083357411152846
P0001432,P0001390,0.22298468650679
P0001433,P0001344,0.00136028562271267
P0001433,1611661,0.00999903102941944
P0001433,P0001382,0.00379575590885714
P0001434,P0001336,1.05001089561996
P0001434,P0001340,1.00501198518196
P0001434,1617532,0.062486380475049
P0001434,P0001382,0.0554859446502506
P0001435,P0001337,1.05001089561996
P0001435,P0001341,1.00501198518196
P0001435,1617532,0.062486380475049
P0001435,P0001388,0.0554859446502506
P0001436,1611661,0.00999903102941944
P0001436,P0001343,0.00136028562271267
P0001436,P0001382,0.00379575590885714
P0001437,P0001342,0.00135836296857693
P0001437,1611661,0.00999825103480441
P0001437,P0000621,0.0059377368390369
P0001438,P0001335,1.05001089561996
P0001438,P0001339,1.00501198518196
P0001438,1617532,0.062486380475049
P0001438,P0000621,0.0554859446502506
P0001442,P0001057,0.00934918303653387
P0001442,P0001378,0.00167064439140811
P0001442,1611661,0.00999632825408482
P0001443,P0001057,0.137110163787301
P0001443,P0001374,1.04998878169172
P0001443,P0000215,0.0625084137312093
P0001444,1611661,0.0100020521605682
P0001444,P0001364,0.00198970350741008
P0001444,P0000837,0.00918118793329586
P0001445,1611661,0.00999973428518286
P0001445,P0001365,0.00198400396800794
P0001445,P0000836,0.00911401822803646
P0001446,P0001366,0.00198400396800794
P0001446,1611661,0.00999973428518286
P0001446,P0001728,0.00911401822803646
P0001447,P0000828,0.00580123714158778
P0001447,1611661,0.0100019365936457
P0001447,P0001362,0.00136131141564996
P0001448,P0000446,0.0624920127795527
P0001448,P0001359,1.05003194888179
P0001448,P0000828,0.0650798722044728
P0001449,P0000469,0.0624900872323553
P0001449,P0001360,1.04996034892942
P0001449,P0000828,0.161538461538462
P0001450,P0001367,0.00198857986989006
P0001450,1611661,0.00999971591716145
P0001450,P0000834,0.00974404136246129
P0001451,P0001368,0.00198695292855761
P0001451,1611661,0.00999630743261064
P0001451,P0000833,0.0090467901039194
P0001452,1611661,0.00999745055905598
P0001452,P0001369,0.00167534690607131
P0001452,P0000832,0.00927359143387843
P0001748,7010535,0.00377370375036125
P0001748,P0001661,0.00135979310395933
P0001748,1611661,0.0100002223094993
P0001749,7010534,0.00386190422022523
P0001749,P0001662,0.00135744890607819
P0001749,1611661,0.00999886247298373
P0001754,0226402,0.005
P0001754,0108077,0.05
P0001754,0108037,0.025
P0001754,0226409,0.005
P0001754,0108008,0.002
P0001754,0226406,0.01
P0001754,0226408,0.005
P0001754,0240703,0.055
P0001754,0108022,0.06
P0001754,0226407,0.06
P0001754,0108009,0.05
P0001754,0226405,0.003
P0001754,0226404,0.00132
P0001754,0108060,0.002
P0001754,0108051,0.005
P0001755,P0001583,0.00167120158554201
P0001755,1611661,0.0100020155195002
P0001755,P0001878,0.00868562934596392
P0001756,P0001562,1.04999661269562
P0001756,P0000591,0.0625296389133528
P0001756,P0001878,0.210199173497731
P0001758,P0001584,0.00167120158554201
P0001758,1611661,0.0100020155195002
P0001758,P0001872,0.00868562934596392
P0001759,P0001563,1.04999661269562
P0001759,P0000591,0.0625296389133528
P0001759,P0001872,0.210199173497731
P0001760,P0001632,1.00488997555012
P0001760,P0001929,1.00488997555012
P0001760,P0001316,0.0831295843520782
P0001760,P0001872,0.421454767726161
P0001761,P0001580,0.00166929844349199
P0001761,1611661,0.00999774419129258
P0001761,P0001387,0.00937965260545906
P0001764,1716352,1.00497512437811
P0001764,P0001744,1.00497512437811
P0001764,P0001606,1.03497817037263
P0001764,P0001597,1.03000304599452
P0001764,1014693,1.02000203066301
P0001764,1611681,0.0624936541780891
P0001764,P0001387,0.158315565031983
P0001765,P0001626,0.000510401992609379
P0001765,1617532,0.0100038790551438
P0001765,0108035,1.85786325309814E-05
P0001765,0108055,1.85786325309814E-05
P0001765,0108067,0.000092893162654907
P0001765,0108082,4.64465813274535E-05
P0001765,0108112,0.000185786325309814
P0001765,0209664,0.00111471795185888
P0001765,0225047,0.0171016312447684
P0001766,P0001620,1.00998636223659
P0001766,P0001370,0.000894373322775065
P0001766,1614528,0.0280673969469007
P0001766,0108035,8.57859311072984E-05
P0001766,0108055,8.57859311072984E-05
P0001766,0108067,0.000428929655536492
P0001766,0108082,0.000214464827768246
P0001766,0108112,0.000857859311072984
P0001766,0209664,0.0051471558664379
P0001766,0225047,0.0789659495842682
P0001767,P0001037,0.00595350595350595
P0001767,P0001586,0.00135736499372863
P0001767,1611661,0.00999982818164636
P0001768,P0001037,0.0669349645846748
P0001768,P0001564,1.05003219575016
P0001768,1611508,0.0625241468126207
P0001769,P0002976,1.0199850857569
P0001769,P0001037,0.15503355704698
P0001769,1716351,1.00497141436739
P0001769,P0000271,1.00497141436739
P0001769,P0001611,1.03499875714641
P0001769,P0001601,1.02997762863535
P0001769,1611503,0.0624906785980612
P0001770,0225047,0.0152979845409232
P0001770,0209664,0.000751282236509427
P0001770,0202647,0.000375641118254714
P0001770,0237376,0.000187820559127357
P0001770,0207291,9.39102795636784E-05
P0001770,0226353,0.000187820559127357
P0001770,0226406,9.39102795636784E-05
P0001770,0201738,0.000375641118254714
P0001770,0237360,0.000187820559127357
P0001770,0228969,0.000187820559127357
P0001770,0209627,9.39102795636784E-05
P0001770,0209629,0.000187820559127357
P0001770,0209628,0.000375641118254714
P0001770,0108060,0.000187820559127357
P0001770,0206242,9.39102795636784E-06
P0001770,0237375,9.39102795636784E-05
P0001770,0237374,9.39102795636784E-05
P0001770,P0001628,0.000505670736112114
P0001770,1617532,0.0100050567073611
P0001771,1614528,0.0280612244897959
P0001771,P0001618,1.00998542274052
P0001771,P0001370,0.00087463556851312
P0001771,0225047,0.0694580903790088
P0001771,0209664,0.00341107871720117
P0001771,0202647,0.00170553935860058
P0001771,0237376,0.000852769679300291
P0001771,0207291,0.000426384839650146
P0001771,0226353,0.000852769679300291
P0001771,0226406,0.000426384839650146
P0001771,0201738,0.00170553935860058
P0001771,0237360,0.000852769679300291
P0001771,0228969,0.000852769679300291
P0001771,0209627,0.000426384839650146
P0001771,0209629,0.000852769679300291
P0001771,0209628,0.00170553935860058
P0001771,0108060,0.000852769679300291
P0001771,0206242,4.26384839650146E-05
P0001771,0237375,0.000426384839650146
P0001771,0237374,0.000426384839650146
P0001772,P0001585,0.00136034563288183
P0001772,1611661,0.0100011676786548
P0001772,P0001871,0.0060690098085007
P0001773,P0002976,1.01995126408772
P0001773,1611503,0.0624428876028023
P0001773,1716351,1.0050258909534
P0001773,P0000271,1.0050258909534
P0001773,P0001599,1.03000304599452
P0001773,P0001609,1.03502893694791
P0001773,P0001871,0.158315565031983
P0001776,7010543,0.0340896050492493
P0001776,P0001560,1.0499665295974
P0001776,P0000573,0.0624940231423927
P0001776,P0001616,1.00497274552931
P0001777,7010543,0.00373274205624113
P0001777,P0001578,0.00135602804203163
P0001777,1611661,0.0100000523562951
P0001778,7010537,0.0037863016550432
P0001778,P0001587,0.00135689750033458
P0001778,1611661,0.0100001487010959
P0001779,7010537,0.0553261991417242
P0001779,P0001621,1.00499755554348
P0001779,P0001565,1.05002987669075
P0001779,1617532,0.0625237655494595
P0001780,7010536,0.00308636363636364
P0001780,P0001588,0.00135696556652362
P0001780,1611661,0.0100004941331195
P0001781,P0001622,1.00496015159115
P0001781,P0001566,1.04999164019395
P0001781,1617532,0.0624756172323469
P0001781,7010536,0.04074
P0001782,7010535,0.04074
P0001782,P0001623,1.00497159090909
P0001782,P0001567,1.04998907342657
P0001782,1617532,0.0625
P0001783,7010534,0.04074
P0001783,P0001624,1.00500194520091
P0001783,P0001568,1.05001945200911
P0001783,1617532,0.0625243150113933
P0001784,P0001572,0.00136131141564996
P0001784,1611661,0.0100019365936457
P0001784,P0000714,0.00580123714158778
P0001785,P0000714,0.0659095321296836
P0001785,P0001555,1.07584287840549
P0001785,1611508,0.0625121335662978
P0001786,P0002186,0.00051777175402796
P0001786,1617532,0.00998994913653946
P0001786,0225047,0.0159479791673012
P0001786,0209664,0.00109645783205921
P0001786,0202647,0.000182742972009868
P0001786,0228394,1.82742972009868E-05
P0001786,0200321,2.37565863612829E-05
P0001786,0200371,0.000365485944019736
P0001786,P0002187,0.000182742972009868
P0001786,0108063,0.000274114458014802
P0001786,0214820,0.000182742972009868
P0001787,P0000517,0.00608998260004971
P0001787,P0001571,0.0013612206005942
P0001787,1611661,0.0100020122391487
P0001788,1614528,0.0280716804880374
P0001788,P0002185,1.01000857878181
P0001788,P0001370,0.00090553808025927
P0001788,0225047,0.0748670288818988
P0001788,0209664,0.00514726908778953
P0001788,0202647,0.000857878181298256
P0001788,0228394,8.57878181298256E-05
P0001788,0200321,0.000111524163568773
P0001788,0200371,0.00171575636259651
P0001788,P0002187,0.000857878181298256
P0001788,0108063,0.00128681727194738
P0001788,0214820,0.000857878181298256
P0001789,P0000517,0.0685954269715352
P0001789,P0001554,1.04999666688887
P0001789,1611508,0.0625291647223518
P0001790,P0002976,1.01997323175126
P0001790,1611503,0.0624935653248224
P0001790,1716359,1.00499330793782
P0001790,P0000271,1.00499330793782
P0001790,P0000517,0.158910738185936
P0001790,P0001591,1.02995984762689
P0001790,P0001603,1.03495315556471
P0001791,P0001627,0.000513962652047285
P0001791,1617532,0.00999371823425275
P0001791,0225047,0.0155347686216283
P0001791,0209664,0.00118782479584261
P0001791,0202647,0.000197970799307102
P0001791,0228394,1.97970799307102E-05
P0001791,0200321,2.57362039099233E-05
P0001791,0200371,0.000395941598614204
P0001791,0213500,0.00197970799307102
P0001791,0214243,0.000257362039099233
P0001791,0214820,0.000197970799307102
P0001792,0225047,0.0693080137242246
P0001792,0209664,0.00529945306926657
P0001792,0202647,0.000883242178211095
P0001792,0228394,8.83242178211095E-05
P0001792,0200321,0.000114821483167442
P0001792,0200371,0.00176648435642219
P0001792,0213500,0.00883242178211095
P0001792,0214243,0.00114821483167442
P0001792,0214820,0.000883242178211095
P0001792,P0001370,0.000883242178211095
P0001792,P0001615,1.00998743078439
P0001792,1614528,0.0280599245847063
P0001793,P0001559,1.05
P0001793,1611508,0.0625107112253642
P0001793,P0001035,0.066805912596401
P0001794,P0001035,0.154733551652277
P0001794,1716349,1.00496179418478
P0001794,P0001604,1.03498064900268
P0001794,P0001592,1.02996923687605
P0001794,P0000271,1.00496179418478
P0001794,P0002976,1.01999603056465
P0001794,1611503,0.0625186067281929
P0001795,P0001035,0.00594298847420417
P0001795,P0001577,0.00136068422978412
P0001795,1611661,0.00999931394072448
P0001796,P0002976,1.01999491654664
P0001796,1611505,0.0625264763195798
P0001796,1716350,1.00499872913666
P0001796,P0000763,1.00499872913666
P0001796,P0001035,0.264212488350419
P0001796,P0001593,1.02999237481996
P0001796,P0001605,1.03499110395662
P0001797,P0001035,0.441588785046729
P0001797,P0001877,1.00509770603229
P0001797,P0001326,1.00509770603229
P0001797,P0001316,0.083404134806004
P0001804,P0001629,0.000520110957004161
P0001804,1617532,0.00999768839574665
P0001804,0225047,0.0162180709662506
P0001804,0138041,0.000281726768377254
P0001804,0209664,0.00112690707350902
P0001804,0214337,0.00036624479889043
P0001804,0214820,0.000187817845584836
P0001804,0221316,0.000187817845584836
P0001804,0202647,0.000375635691169672
P0001804,0228389,3.75635691169672E-05
P0001805,P0001619,1.01000382660034
P0001805,P0001370,0.000874651506040562
P0001805,1614528,0.0280435139124255
P0001805,0225047,0.0736380036079375
P0001805,0138041,0.00127917782758432
P0001805,0209664,0.00511671131033729
P0001805,0214337,0.00166293117585962
P0001805,0214820,0.000852785218389548
P0001805,0221316,0.000852785218389548
P0001805,0202647,0.0017055704367791
P0001805,0228389,0.00017055704367791
P0001806,P0001036,0.00595876158648086
P0001806,P0001638,0.00135856324771137
P0001806,1611661,0.00999719115615452
P0001807,P0002976,1.01985370950888
P0001807,1611503,0.0625466487535453
P0001807,1716351,1.00492610837438
P0001807,P0000271,1.00492610837438
P0001807,P0001036,0.155172413793103
P0001807,P0001600,1.029855202269
P0001807,P0001610,1.03493058665472
P0001827,P0001848,0.00927363237340756
P0001827,P0001582,0.00166827249045427
P0001827,1611661,0.0100007136994612
P0001828,P0001848,0.158171028606208
P0001828,1716353,1.00502130249544
P0001828,P0001743,1.00502130249544
P0001828,P0001608,1.03499695678637
P0001828,P0001598,1.03002637451816
P0001828,1014693,1.02003448975451
P0001828,1611681,0.0624873199431933
P0001829,P0001070,0.009181240063593
P0001829,P0001581,0.00166931637519873
P0001829,1611661,0.00999823352764529
P0001830,P0001070,0.156527631380816
P0001830,1716351,1.00496913115495
P0001830,P0001743,1.03493449781659
P0001830,1014693,1.02002710435175
P0001830,P0001607,1.03493449781659
P0001830,P0001596,1.02996536666165
P0001830,1611681,0.062490588766752
P0001831,P0001048,0.00381149806522941
P0001831,P0002166,0.00135986733001658
P0001831,1611661,0.00999815736134144
P0001832,P0001048,0.04137
P0001832,P0002165,1.05002901166914
P0001832,P0002167,1.00502868931726
P0001832,1617532,0.0624717942105602
P0001833,P0001048,0.12460843373494
P0001833,P0002168,1.05006418485237
P0001833,P0000215,0.0625160462130937
P0001834,P0001579,0.00136109017357967
P0001834,1611661,0.00999940350629843
P0001834,P0001061,0.00563686547982496
P0001835,P0001061,0.102588638195004
P0001835,P0001561,1.04995970991136
P0001835,P0001617,1.00493553585818
P0001835,P0002016,0.0624496373892023
P0001847,P0001060,0.212533224289511
P0001847,P0001631,1.00511142915559
P0001847,1036104,1.00511142915559
P0001847,1617534,0.0625638928644449
P0001848,0123077,0.001
P0001848,0200371,0.02
P0001848,0206253,0.0003
P0001848,0207117,0.02
P0001848,0209458,0.003
P0001848,0209627,0.04
P0001848,0213012,0.0005
P0001848,0214296,0.0015
P0001848,0219439,0.01
P0001848,0220921,0.002
P0001848,0223043,0.006
P0001848,0226307,0.07
P0001848,0226342,0.01
P0001848,0227565,0.004
P0001848,0227597,0.02
P0001848,0228086,0.03
P0001848,0228389,0.005
P0001848,0228394,0.001
P0001848,0108116,0.03
P0001848,0235021,0.0009
P0001848,0236164,0.03
P0001848,0237349,0.33
P0001848,P0000858,0.01
P0001871,0207291,0.005
P0001871,0237349,0.2
P0001871,0209627,0.04
P0001871,0217511,0.08
P0001871,0219552,0.01
P0001871,0217509,0.02
P0001871,0215135,0.005
P0001871,0214276,0.0005
P0001871,0217507,0.01
P0001871,0235823,0.02
P0001871,0228368,0.02
P0001871,0209458,0.05
P0001871,0200360,0.0006
P0001872,0226402,0.005
P0001872,0226405,0.003
P0001872,0108077,0.05
P0001872,0108037,0.025
P0001872,0240703,0.055
P0001872,0108022,0.06
P0001872,0226407,0.06
P0001872,0226406,0.01
P0001872,0226408,0.005
P0001872,0108009,0.05
P0001872,0226409,0.005
P0001872,0226401,0.003
P0001872,0226400,0.003
P0001872,0226404,0.0007
P0001872,0108051,0.005
P0001878,0226402,0.005
P0001878,0226405,0.003
P0001878,0108077,0.05
P0001878,0108037,0.025
P0001878,0240703,0.055
P0001878,0108022,0.06
P0001878,0226407,0.06
P0001878,0226406,0.01
