9998001,16298836,0.00600225084406653
9998001,16298837,0.00138147043236452
9998001,16298809,0.0106289858697011
9998002,16298793,0.00600225084406653
9998002,16298838,0.00138147043236452
9998002,16298809,0.0106289858697011
9998003,16298799,0.00600225084406653
9998003,16298839,0.00138147043236452
9998003,16298809,0.0106289858697011
9998004,16298796,0.00600225084406653
9998004,16298840,0.00138147043236452
9998004,16298809,0.0106289858697011
9998005,16298805,0.00389298373103561
9998005,16298841,0.00129766124367854
9998005,16298842,0.0100031143869848
9998006,16298800,0.00389298373103561
9998006,16298842,0.0100031143869848
9998006,16298843,0.00129766124367854
9998007,16298844,0.00336
9998007,16298845,0.0013632
9998007,16298842,0.02
9998008,16298846,0.00336
9998008,16298847,0.0013632
9998008,16298842,0.02
P0000211,16298700,0.132231404958678
P0000211,16298848,1.06283615374524
P0000211,16298849,0.0663780663780664
P0000517,16298850,0.1
P0000517,16298851,0.1
P0000517,16298852,0.035
P0000517,16298653,0.0015
P0000517,16298676,0.001
P0000517,16298677,0.01
P0000517,16298559,0.03
P0000517,16298853,0.05
P0000517,16298854,0.1
P0000517,16298639,0.005
P0000517,16298579,0.0005
P0000517,16298580,0.003
P0000517,16298585,0.002
P0000517,16298562,0.0035
P0000517,16298593,0.01
P0000517,16298617,0.002
P0000517,16298577,0.005
P0000519,16298855,0.159531143946118
P0000519,16298723,1.05195008614838
P0000519,16298856,1.11507335665431
P0000519,16298857,1.11507335665431
P0000519,16298690,1.05195008614838
P0000519,16298691,1.11507335665431
P0000519,16298692,0.0657338275988096
P0000520,16298855,0.00599657338663621
P0000520,16298858,0.00136593522405459
P0000520,16298809,0.010521233816317
P0000521,16298704,0.078543
P0000521,16298705,0.0054
P0000521,16298706,0.0009
P0000521,16298625,0.00009
P0000521,16298707,0.000117
P0000521,16298624,0.0018
P0000521,16298726,0.0009
P0000521,16298577,0.00135
P0000521,16298593,0.0009
P0000521,16298710,0.00055
P0000521,16298712,0.02835
P0000521,16298859,1.0204
P0000528,16298704,0.0162964115651551
P0000528,16298705,0.00112041330802029
P0000528,16298706,0.000186735551336715
P0000528,16298625,1.86735551336715E-05
P0000528,16298707,0.000024275621673773
P0000528,16298624,0.000373471102673431
P0000528,16298726,0.000186735551336715
P0000528,16298577,0.000280103327005073
P0000528,16298593,0.000186735551336715
P0000528,16298860,0.000497961470231241
P0000528,16298703,0.0102082101397404
P0000554,16298861,0.0577022153529109
P0000554,16298862,1.06291144312783
P0000554,16298804,1.06291144312783
P0000554,16298863,1.06291144312783
P0000554,16298803,0.0885568721735646
P0000555,16298861,0.00389298373103561
P0000555,16298864,0.00129766124367854
P0000555,16298809,0.0100031143869848
16598556,16298865,0.00373275182789394
16598556,16298866,0.00135969654211944
16598556,16298809,0.0100016492276117
16598557,16298865,0.0544186792049583
16598557,16298867,1.00502244069246
16598557,16298804,1
16598557,16298803,0.0833511434067108
16598557,16298868,1.05001068604403
16598558,16298869,0.00602699537321567
16598558,16298870,0.00135672623120006
16598558,16298809,0.0100015074735902
16598559,16298871,0.0678288672350792
16598559,16298872,1.0500043500957
16598559,16298742,0.0875021750478511
16598560,16298873,1.05001078981442
16598560,16298874,0.0875053949072076
16598560,16298871,0.168240181268882
16598561,16298871,0.337208044982699
16598561,16298875,1.00497404844291
16598561,16298876,1.00497404844291
16598561,16298877,0.0833693771626298
16598562,16298714,0.000430465476668771
16598562,16298878,0.000215232738334386
16598562,16298879,2.15232738334386E-05
16598562,16298880,0.0206408196062676
16598562,16298881,0.000215232738334386
16598562,16298882,0.000516558572002525
16598562,16298815,0.00998679905871549
P0000593,16298580,0.001
P0000593,16298743,0.003
P0000593,16298883,0.2
P0000593,16298884,0.08
P0000593,16298885,0.05
P0000593,16298853,0.02
P0000593,16298852,0.01
P0000593,16298585,0.009
P0000593,16298886,0.004
P0000593,16298621,0.01
P0000593,16298887,0.004
P0000593,16298888,0.0000005
P0000593,16298889,0.007
P0000593,16298558,0.003
P0000593,16298881,0.02
P0000593,16298890,0.000012
